2023-05-07T17:40:00 78 83,3 80,1 7,4 0 4,200198921
2023-05-07T17:50:00 72 83,4 79,6 7,4 0 4,111115565
2023-05-07T18:00:00 89 83 80,9 7 0 3,951645176
2023-05-07T18:10:00 67 82,9 81,7 6,9 0 3,993848109
2023-05-07T18:20:00 78 82,6 79,8 7 0 3,75736451
2023-05-07T18:30:00 67 82,9 80,8 7,2 0 4,129089498
2023-05-07T18:40:00 50 82,9 78,3 7,7 0 4,168586431
2023-05-07T18:50:00 39 82,7 74,7 8 0 3,790555997
2023-05-07T19:00:00 28 83,0337 75,4 7,9 0 3,826217303
2023-05-07T19:10:00 17 83,1014 78,9 7,7 0 4,277247204
2023-05-07T19:20:00 6 83,1153 73,7 8,4 0 3,985317447
2023-05-07T19:30:00 0 83,2 74,2 8 0 3,695337552
2023-05-07T19:40:00 0 83,1 80,1 6,3 0 3,128715978
2023-05-07T19:50:00 0 82,9 80,4 6,1 0 2,986545531
2023-05-07T20:00:00 0 82,9191 79 6,2 0 2,836563
2023-05-07T20:10:00 0 82,8072 76,7 6,7 0 2,906109172
2023-05-07T20:20:00 0 82,79 74,5 7 0 2,786799076
2023-05-07T20:30:00 0 82,7729 72,8 7,1 0 2,558875344
2023-05-07T20:40:00 6 83,5 71,1 7,4 0 2,515761262
2023-05-07T20:50:00 0 83,3 71,1 7,4 0 2,515761262
2023-05-07T21:00:00 0 83,4 71,9 7,2 0 2,480538821
2023-05-07T21:10:00 0 82,724 76,3 7,1 0 3,219922352
2023-05-07T21:20:00 0 82,5744 83,8 6,5 0 3,963247496
2023-05-07T21:30:00 0 82,4 84,9 6,3 0 3,95246184
2023-05-07T21:40:00 0 82,4835 82,8 6,3 0 3,597266005
2023-05-07T21:50:00 0 82,1 82 6,2 0 3,362177197
2023-05-07T22:00:00 0 82,9 82 6,2 0 3,362177197
2023-05-07T22:10:00 0 82 80 6,4 0 3,208494485
2023-05-07T22:20:00 0 82,5612 85,3 5,2 0 2,939693763
2023-05-07T22:30:00 0 82,3 91 5,8 0 4,447512821
2023-05-07T22:40:00 0 82,8 97,5 5,7 0 5,335739184
2023-05-07T22:50:00 0 82,3 94,4 4,7 0 3,879228042
2023-05-07T23:00:00 0 82,4 95,6 4,4 0 3,760243595
2023-05-07T23:10:00 0 81,9 98,1 4,7 0 4,426172671
2023-05-07T23:20:00 0 82,1 97,9 4,7 0 4,397077263
2023-05-07T23:30:00 0 81,5 96,8 4,6 0 4,136491984
2023-05-07T23:40:00 0 82,2 96,2 4,5 0 3,948538498
2023-05-07T23:50:00 0 81,9377 96,2 4,4 0 3,848994014
2023-05-08T00:00:00 0 81,9 97,1 4,3 0 3,881554366
2023-05-08T00:10:00 0 81,875 99,6 4,6 0 4,542783098
2023-05-08T00:20:00 0 81,8392 100 4,7 0 4,7
2023-05-08T00:30:00 0 81,9602 97,6 4,4 0 4,054194048
2023-05-08T00:40:00 0 81,9441 86,7 5,3 0 3,267518138
2023-05-08T00:50:00 0 81,2 79,7 5,7 0 2,473963694
2023-05-08T01:00:00 0 81,4 85,4 4,8 0 2,563557941
2023-05-08T01:10:00 0 80,8 86,8 4,7 0 2,693717717
2023-05-08T01:20:00 0 81,6 86,1 5,1 0 2,97298352
2023-05-08T01:30:00 0 81,6 90 4,5 0 3,006090559
2023-05-08T01:40:00 0 81,3 85 5,1 0 2,791980192
2023-05-08T01:50:00 0 82 91,3 4,7 0 3,406215508
2023-05-08T02:00:00 0 81,8 91 4,6 0 3,26079549
2023-05-08T02:10:00 0 81,6 95,8 4,2 0 3,590889562
2023-05-08T02:20:00 0 82,2 98,3 3,9 0 3,656830726
2023-05-08T02:30:00 0 82 100 3,8 0 3,8
2023-05-08T02:40:00 0 82 100 3,9 0 3,9
2023-05-08T02:50:00 0 81,5827 99,5 4,2 0 4,128683615
2023-05-08T03:00:00 0 81,5834 98 4,3 0 4,012583444
2023-05-08T03:10:00 0 81,7 86,7 4,7 0 2,677517296
2023-05-08T03:20:00 0 81,5 85 5 0 2,693875048
2023-05-08T03:30:00 0 81,5 99,4 4,3 0 4,214311505
2023-05-08T03:40:00 0 81,7 100 3,8 0 3,8
2023-05-08T03:50:00 0 81,7513 100 4 0 4
2023-05-08T04:00:00 0 81,7404 96,5 4,3 0 3,793605069
2023-05-08T04:10:00 0 81,7 88,4 4,6 0 2,852148832
2023-05-08T04:20:00 0 81,7 85,5 4,8 0 2,579989228
2023-05-08T04:30:00 0 81,3 82,2 5,3 0 2,517177898
2023-05-08T04:40:00 0 81,4 99,8 4,4 0 4,371464073
2023-05-08T04:50:00 0 81,7445 100 4,1 0 4,1
2023-05-08T05:00:00 6 81,7542 100 4 0 4
2023-05-08T05:10:00 11 81,7024 100 4,1 0 4,1
2023-05-08T05:20:00 11 82 100 3,8 0 3,8
2023-05-08T05:30:00 17 81,8 100 3,7 0 3,7
2023-05-08T05:40:00 23 81,8 99,4 4 0 3,914524138
2023-05-08T05:50:00 23 81,9 98,7 4,3 0 4,11376301
2023-05-08T06:00:00 28 82,5 98,1 3,9 0 3,62797909
2023-05-08T06:10:00 28 82,2 100 4,2 0 4,2
2023-05-08T06:20:00 39 81,3886 98,9 4,4 0 4,242424858
2023-05-08T06:30:00 39 81,3899 99,1 4,2 0 4,071402519
2023-05-08T06:40:00 55 81,3511 100 3,8 0 3,8
2023-05-08T06:50:00 39 81,3895 100 4 0 4
2023-05-08T07:00:00 50 81,3 100 3,5 0 3,5
2023-05-08T07:10:00 67 81,3 100 3,7 0 3,7
2023-05-08T07:20:00 84 81,1166 100 3,9 0 3,9
2023-05-08T07:30:00 72 80,2 100 3,8 0 3,8
2023-05-08T07:40:00 72 81,3 100 4 0 4
2023-05-08T07:50:00 67 80,7 100 3,8 0 3,8
2023-05-08T08:00:00 105 81,1 100 3,6 0 3,6
2023-05-08T08:10:00 105 80,8499 100 3,3 0 3,3
2023-05-08T08:20:00 89 80,7 100 3,4 0 3,4
2023-05-08T08:30:00 72 81,1 100 3,5 0 3,5
2023-05-08T08:40:00 78 80,7114 100 3,5 0 3,5
2023-05-08T08:50:00 95 80,6587 100 3,4 0 3,4
2023-05-08T09:00:00 100 80,606 100 3,7 0 3,7
2023-05-08T09:10:00 122 80,5533 100 4,3 0 4,3
2023-05-08T09:20:00 133 77,8 100 4,1 0 4,1
2023-05-08T09:30:00 217 80,3787 100 3,2 0 3,2
2023-05-08T09:40:00 177 80,3241 100 3,8 0 3,8
2023-05-08T09:50:00 133 80,2694 100 4,3 0 4,3
2023-05-08T10:00:00 205 80,9 100 4,3 0 4,3
2023-05-08T10:10:00 189 80,5 100 3,8 0 3,8
2023-05-08T10:20:00 156 80,2 100 3,7 0 3,7
2023-05-08T10:30:00 222 80,1 100 3,5 0 3,5
2023-05-08T10:40:00 244 80,6 100 3,7 0 3,7
2023-05-08T10:50:00 156 80 100 3,3 0 3,3
2023-05-08T11:00:00 222 80,2 100 3,3 0 3,3
2023-05-08T11:10:00 233 80 100 3,5 0 3,5
2023-05-08T11:20:00 228 80,5 100 3,5 0 3,5
2023-05-08T11:30:00 200 80 100 3,6 0 3,6
2023-05-08T11:40:00 333 79,3 100 3,2 0 3,2
2023-05-08T11:50:00 355 78,7 100 3,8 0 3,8
2023-05-08T12:00:00 222 79,1 100 4,8 0 4,8
2023-05-08T12:10:00 322 79,0342 100 3,8 0 3,8
2023-05-08T12:20:00 372 78,8963 100 4 0 4
2023-05-08T12:30:00 144 78,7 100 3,8 0 3,8
2023-05-08T12:40:00 161 78,7477 100 4,1 0 4,1
2023-05-08T12:50:00 211 78,6764 100 4,4 0 4,4
2023-05-08T13:00:00 194 78,5974 100 4,6 0 4,6
2023-05-08T13:10:00 167 77,6 100 4,3 0 4,3
2023-05-08T13:20:00 177 77,9 100 4,8 0 4,8
2023-05-08T13:30:00 272 77,5 100 4,7 0 4,7
2023-05-08T13:40:00 189 78,6 100 4,2 0 4,2
2023-05-08T13:50:00 177 78,5 100 4,3 0 4,3
2023-05-08T14:00:00 189 78,5 100 4,4 0 4,4
2023-05-08T14:10:00 105 78,3 100 5,1 0 5,1
2023-05-08T14:20:00 111 78,271 100 4,7 0 4,7
2023-05-08T14:30:00 139 78,2209 100 4,5 0 4,5
2023-05-08T14:40:00 183 77,9937 100 5,1 0 5,1
2023-05-08T14:50:00 200 77,9872 100 5,5 0 5,5
2023-05-08T15:00:00 200 78 99,9 5,3 0 5,285631931
2023-05-08T15:10:00 244 77,8 97,4 5,8 0 5,420686437
2023-05-08T15:20:00 278 77,9159 97 5,7 0 5,261900488
2023-05-08T15:30:00 249 77,9049 98,4 4,9 0 4,669337227
2023-05-08T15:40:00 228 78,5 99,6 5,6 0 5,542309114
2023-05-08T15:50:00 228 78,1 97,4 6,2 0 5,819438132
2023-05-08T16:00:00 139 78,2 98,9 5,7 0 5,540725801
2023-05-08T16:10:00 72 78,4 99,9 5,4 0 5,385620083
2023-05-08T16:20:00 67 78,7 98,9 4,8 0 4,641903041
2023-05-08T16:30:00 44 77,4 99,6 4,5 0 4,442830389
2023-05-08T16:40:00 50 77,4 100 4,5 0 4,5
2023-05-08T16:50:00 55 77,548 100 4,5 0 4,5
2023-05-08T17:00:00 39 77,4 100 4 0 4
2023-05-08T17:10:00 44 77,7 100 4,2 0 4,2
2023-05-08T17:20:00 50 77,7 99 4,7 0 4,556458018
2023-05-08T17:30:00 67 78,1 95,4 5,1 0 4,426673022
2023-05-08T17:40:00 78 77,4 96,4 5,3 0 4,774581989
2023-05-08T17:50:00 78 76,6 92,8 4,4 0 3,339461883
2023-05-08T18:00:00 89 77,1 94,4 4,6 0 3,779905076
2023-05-08T18:10:00 67 77,6 95,6 5,2 0 4,556007183
2023-05-08T18:20:00 44 76,9 99,6 5,2 0 5,142498942
2023-05-08T18:30:00 23 76,8 98,7 4,9 0 4,712837202
2023-05-08T18:40:00 17 77 94,1 4,6 0 3,734770821
2023-05-08T18:50:00 17 76,7 93,9 4,2 0 3,307564006
2023-05-08T19:00:00 17 76,7 99,6 3,8 0 3,743160877
2023-05-08T19:10:00 11 76,7 100 4 0 4
2023-05-08T19:20:00 6 76,5 100 4,2 0 4,2
2023-05-08T19:30:00 0 76,4 100 4,1 0 4,1
2023-05-08T19:40:00 0 77,6 100 3,8 0 3,8
2023-05-08T19:50:00 0 77,4 99,6 3,8 0 3,743160877
2023-05-08T20:00:00 0 77,3 99,2 4 0 3,885931013
2023-05-08T20:10:00 0 77,6 100 3,8 0 3,8
2023-05-08T20:20:00 0 76,9836 100 4,2 0 4,2
2023-05-08T20:30:00 0 77,6 100 4,3 0 4,3
2023-05-08T20:40:00 0 77,3 98,2 4,2 0 3,941770566
2023-05-08T20:50:00 0 77,5 99,4 4 0 3,914524138
2023-05-08T21:00:00 0 77,8 99,7 3,9 0 3,857354164
2023-05-08T21:10:00 0 76,8665 99 4,3 0 4,156932004
2023-05-08T21:20:00 0 76,9192 97,4 4,5 0 4,124729289
2023-05-08T21:30:00 0 75,4 94,7 4,3 0 3,526831183
2023-05-08T21:40:00 0 76,5 90,9 3,8 0 2,454190888
2023-05-08T21:50:00 0 75,5 90,6 3,8 0 2,407830319
2023-05-08T22:00:00 0 75,9 91,2 3,8 0 2,500416551
2023-05-08T22:10:00 0 76,2 93,3 3,5 0 2,522719865
2023-05-08T22:20:00 0 76,1 91,5 3,8 0 2,546508146
2023-05-08T22:30:00 0 77,1625 93 3,4 0 2,378374979
2023-05-08T22:40:00 0 76,8098 94,1 3,5 0 2,642607955
2023-05-08T22:50:00 0 76,8039 95,2 3,4 0 2,706568596
2023-05-08T23:00:00 0 77,3 95,7 3,8 0 3,178164232
2023-05-08T23:10:00 0 77,6 96,1 3,9 0 3,336571875
2023-05-08T23:20:00 0 77,7 98,3 3,5 0 3,257636184
2023-05-08T23:30:00 0 77,6 99,1 3,8 0 3,671828049
2023-05-08T23:40:00 0 77,5 98,2 3,8 0 3,54262482
2023-05-08T23:50:00 0 77,3 99,1 3,7 0 3,571934321
2023-05-09T00:00:00 0 77,3 98,1 3,4 0 3,129105069
2023-05-09T00:10:00 0 77,1 98,4 3,7 0 3,471616163
2023-05-09T00:20:00 0 77,1 98,4 4 0 3,771047488
2023-05-09T00:30:00 0 76,4 97,6 3,9 0 3,555622273
2023-05-09T00:40:00 0 76 98,8 3,8 0 3,628875769
2023-05-09T00:50:00 0 75,7 99 3,2 0 3,058231428
2023-05-09T01:00:00 0 75,5 98,3 3,4 0 3,15783734
2023-05-09T01:10:00 0 76,8975 98,2 3,4 0 3,143477661
2023-05-09T01:20:00 0 76,9 98,8 3,2 0 3,029726125
2023-05-09T01:30:00 0 77,1 99,9 3,2 0 3,185879593
2023-05-09T01:40:00 0 77,5 99,3 3,4 0 3,300729351
2023-05-09T01:50:00 0 76,8 100 3,4 0 3,4
2023-05-09T02:00:00 0 76,9 99,3 3,5 0 3,400646866
2023-05-09T02:10:00 0 77,5 95,4 4,1 0 3,432209413
2023-05-09T02:20:00 0 76,6 95,8 3,6 0 2,99390864
2023-05-09T02:30:00 0 76,7 97 3,8 0 3,368718564
2023-05-09T02:40:00 0 76,8 99,5 3,4 0 3,329155253
2023-05-09T02:50:00 0 76,6 99,8 3,2 0 3,171746705
2023-05-09T03:00:00 0 77 99,9 3,3 0 3,285867849
2023-05-09T03:10:00 0 76,5 99,8 3,2 0 3,171746705
2023-05-09T03:20:00 0 76,4 99,4 3,3 0 3,215019254
2023-05-09T03:30:00 0 76,3 99,5 3,1 0 3,029331713
2023-05-09T03:40:00 0 76 98,4 3,7 0 3,471616163
2023-05-09T03:50:00 0 75,6 98,1 3,6 0 3,328654957
2023-05-09T04:00:00 0 76 100 3,2 0 3,2
2023-05-09T04:10:00 0 76,0125 100 3,1 0 3,1
2023-05-09T04:20:00 0 76,1 100 3,2 0 3,2
2023-05-09T04:30:00 0 75,8 100 3 0 3
2023-05-09T04:40:00 0 75,2 100 3 0 3
2023-05-09T04:50:00 6 75,2 100 2,9 0 2,9
2023-05-09T05:00:00 6 74,5 99,3 3,2 0 3,100894218
2023-05-09T05:10:00 11 75,4 99,1 3,4 0 3,272252874
2023-05-09T05:20:00 28 75,6 98,3 3,2 0 2,958239401
2023-05-09T05:30:00 55 75,1 97,3 3,2 0 2,814297727
2023-05-09T05:40:00 50 75,9 100 3,3 0 3,3
2023-05-09T05:50:00 61 76 100 3 0 3
2023-05-09T06:00:00 55 75,4 100 3,2 0 3,2
2023-05-09T06:10:00 111 76,1 98 3,3 0 3,014956393
2023-05-09T06:20:00 211 75,6 94,4 3,6 0 2,786660108
2023-05-09T06:30:00 139 75,9 92,6 3,8 0 2,714376962
2023-05-09T06:40:00 122 75,8 97,1 3,9 0 3,482937605
2023-05-09T06:50:00 177 76,1 100 3,8 0 3,8
2023-05-09T07:00:00 189 76,3 100 3,7 0 3,7
2023-05-09T07:10:00 228 75,8 97,9 4,4 0 4,097827377
2023-05-09T07:20:00 244 75,5 95,9 3,7 0 3,108119105
2023-05-09T07:30:00 289 75,9 97,5 3,6 0 3,242003208
2023-05-09T07:40:00 294 75,7 95,2 3,9 0 3,203688875
2023-05-09T07:50:00 228 76,3 95,5 4 0 3,347566022
2023-05-09T08:00:00 244 76 100 4,4 0 4,4
2023-05-09T08:10:00 244 76,4 100 4,4 0 4,4
2023-05-09T08:20:00 249 75,5 97,7 4,8 0 4,467655073
2023-05-09T08:30:00 255 75,6 93 4,8 0 3,766481636
2023-05-09T08:40:00 294 75,5 96,8 5,3 0 4,833808128
2023-05-09T08:50:00 350 75,2 88,6 4,7 0 2,982543236
2023-05-09T09:00:00 311 75,1 93,2 4,8 0 3,796948961
2023-05-09T09:10:00 644 75,2 99,8 4,6 0 4,571416831
2023-05-09T09:20:00 444 74,4586 91,4 4,8 0 3,520639791
2023-05-09T09:30:00 716 74,4387 90,9 5,9 0 4,530711154
2023-05-09T09:40:00 383 74,2996 95 5,3 0 4,565569425
2023-05-09T09:50:00 422 72,7 89,7 5,9 0 4,341211835
2023-05-09T10:00:00 505 72,5 95,2 7,1 0 6,385117778
2023-05-09T10:10:00 1082 72,4 92,4 6,7 0 5,557041687
2023-05-09T10:20:00 610 72,7 87 5,5 0 3,51305041
2023-05-09T10:30:00 283 73,7 94,1 5,9 0 5,025462949
2023-05-09T10:40:00 300 72,8 91,3 5,4 0 4,098740103
2023-05-09T10:50:00 372 73,1 89,4 5,1 0 3,504004846
2023-05-09T11:00:00 316 73,6 93,4 5,1 0 4,124951503
2023-05-09T11:10:00 266 73,8 93,1 5,4 0 4,376679706
2023-05-09T11:20:00 156 73,6 86 5 0 2,858373584
2023-05-09T11:30:00 194 73,6 90,9 5,3 0 3,937440253
2023-05-09T11:40:00 655 73,5 93,8 5,6 0 4,681980319
2023-05-09T11:50:00 189 73,8 92,4 5,4 0 4,269160084
2023-05-09T12:00:00 1121 73,6 95,1 5,3 0 4,580588677
2023-05-09T12:10:00 494 73,4 94,7 5,9 0 5,11657323
2023-05-09T12:20:00 105 73,2 90,5 6,2 0 4,764266009
2023-05-09T12:30:00 200 74,1 98 6,6 0 6,307088378
2023-05-09T12:40:00 266 73,8 89,6 7,1 0 5,509792327
2023-05-09T12:50:00 300 73,4 85,9 7,2 0 5,002811928
2023-05-09T13:00:00 327 73,4 91,9 6,1 0 4,884958231
2023-05-09T13:10:00 466 72,9 88,9 6,6 0 4,903944948
2023-05-09T13:20:00 1232 73,017 81,1 8,3 0 5,254763519
2023-05-09T13:30:00 466 74 75,5 9 0 4,908862546
2023-05-09T13:40:00 1049 73,5 75,5 9 0 4,908862546
2023-05-09T13:50:00 316 73,5 70 9,5 0 4,310109804
2023-05-09T14:00:00 955 73,1 68,2 9,3 0 3,748499904
2023-05-09T14:10:00 844 73 68,4 9,8 0 4,26790996
2023-05-09T14:20:00 766 72,8 60,4 9,6 0 2,321226073
2023-05-09T14:30:00 921 72,5 64,4 9,3 0 2,938358005
2023-05-09T14:40:00 810 72,1385 62,3 9,6 0 2,755973342
2023-05-09T14:50:00 805 71,9698 60 9,6 0 2,228164095
2023-05-09T15:00:00 760 71,1 56,3 9,9 0 1,620597538
2023-05-09T15:10:00 649 71,1 59,3 9,2 0 1,688005982
2023-05-09T15:20:00 449 71,4 64,3 9,9 0 3,485777057
2023-05-09T15:30:00 283 71,6 65,2 9,4 0 3,207399909
2023-05-09T15:40:00 721 71,3382 67,5 9,4 0 3,697739686
2023-05-09T15:50:00 599 70,6 66,3 8,9 0 2,967611526
2023-05-09T16:00:00 249 70,7 67,7 8,8 0 3,166863105
2023-05-09T16:10:00 339 70,3 65,5 9,4 0 3,272214926
2023-05-09T16:20:00 544 70,4 65,9 9,7 0 3,643705808
2023-05-09T16:30:00 433 70,4 66,5 9,6 0 3,676911966
2023-05-09T16:40:00 272 70,3 64 9,3 0 2,850642215
2023-05-09T16:50:00 367 69,7 67,8 8,3 0 2,710214735
2023-05-09T17:00:00 322 70,3554 67,2 8,5 0 2,776127471
2023-05-09T17:10:00 222 70,2 69,2 8,5 0 3,189314633
2023-05-09T17:20:00 194 70,4 70,6 8,4 0 3,376367164
2023-05-09T17:30:00 217 69,7 72,6 8,3 0 3,675601908
2023-05-09T17:40:00 211 70,6 72,5 8,2 0 3,559817264
2023-05-09T17:50:00 200 70,4 73,3 8,1 0 3,618890415
2023-05-09T18:00:00 156 69,8 72 8,3 0 3,558064795
2023-05-09T18:10:00 89 70,1 76 7,6 0 3,648332108
2023-05-09T18:20:00 50 70,3 76,7 7,4 0 3,58447992
2023-05-09T18:30:00 44 69,6 77,4 7,2 0 3,519166137
2023-05-09T18:40:00 55 69,4 77,3 7,3 0 3,597868324
2023-05-09T18:50:00 50 69 77,2 7,4 0 3,676518893
2023-05-09T19:00:00 28 69,8404 77,9 7,2 0 3,610325612
2023-05-09T19:10:00 11 69,8143 78,6 7,1 0 3,639897333
2023-05-09T19:20:00 6 69,9 80,5 6,9 0 3,783805254
2023-05-09T19:30:00 0 70,1 80,8 6,8 0 3,739066351
2023-05-09T19:40:00 0 70,4 81,4 6,5 0 3,551219165
2023-05-09T19:50:00 0 70 80,6 6,5 0 3,411492439
2023-05-09T20:00:00 0 69,7 81,3 6,2 0 3,241070851
2023-05-09T20:10:00 0 69,2 81,7 6,2 0 3,31038664
2023-05-09T20:20:00 0 69,6 83,4 6,2 0 3,601677393
2023-05-09T20:30:00 0 69,4465 83,4 6,2 0 3,601677393
2023-05-09T20:40:00 0 69,3848 83,9 6,2 0 3,6863539
2023-05-09T20:50:00 0 70,3 83,6 6,1 0 3,537696378
2023-05-09T21:00:00 0 69,254 84,4 6,1 0 3,672571351
2023-05-09T21:10:00 0 69,1883 83,1 6,3 0 3,648491567
2023-05-09T21:20:00 0 69,197 84 6,3 0 3,801195119
2023-05-09T21:30:00 0 68,5 87,8 5,9 0 4,036547766
2023-05-09T21:40:00 0 68,8 89,5 5,8 0 4,21071496
2023-05-09T21:50:00 0 68,9 91,4 5,5 0 4,213250556
2023-05-09T22:00:00 0 68,6 90,4 5,5 0 4,056767885
2023-05-09T22:10:00 0 68,7 89,6 5,6 0 4,029189431
2023-05-09T22:20:00 0 68,9354 90,6 5,5 0 4,088186164
2023-05-09T22:30:00 0 68,864 93,3 5,2 0 4,208900748
2023-05-09T22:40:00 0 68,7926 94,9 5 0 4,2523858
2023-05-09T22:50:00 0 68,6964 96,3 4,8 0 4,261963784
2023-05-09T23:00:00 0 68,5533 97,8 4,7 0 4,382509893
2023-05-09T23:10:00 0 69 98 4,6 0 4,311869644
2023-05-09T23:20:00 0 68,6 99,9 4,6 0 4,585714724
2023-05-09T23:30:00 0 68,8 96,6 4,7 0 4,206668888
2023-05-09T23:40:00 0 68,5 98,8 4,7 0 4,527596265
2023-05-09T23:50:00 0 68,3 100 4,6 0 4,6
2023-05-10T00:00:00 0 68,2 99,8 4,4 0 4,371464073
2023-05-10T00:10:00 0 68,2 100 4,4 0 4,4
2023-05-10T00:20:00 0 68,3 99,4 4,4 0 4,314240569
2023-05-10T00:30:00 0 67,7 100 4,4 0 4,4
2023-05-10T00:40:00 0 68,0064 100 4,3 0 4,3
2023-05-10T00:50:00 0 67,9 100 4,2 0 4,2
2023-05-10T01:00:00 0 67,9 100 4,1 0 4,1
2023-05-10T01:10:00 0 67,9 100 4 0 4
2023-05-10T01:20:00 0 67,5 100 3,9 0 3,9
2023-05-10T01:30:00 0 68,0753 100 4 0 4
2023-05-10T01:40:00 0 68,2 100 4,1 0 4,1
2023-05-10T01:50:00 0 68,1 100 3,8 0 3,8
2023-05-10T02:00:00 0 68,5 100 3,7 0 3,7
2023-05-10T02:10:00 0 68 100 3,6 0 3,6
2023-05-10T02:20:00 0 68,4 100 3,2 0 3,2
2023-05-10T02:30:00 0 67,8 100 3,3 0 3,3
2023-05-10T02:40:00 0 68,3 100 3,3 0 3,3
2023-05-10T02:50:00 0 68,3 100 3,1 0 3,1
2023-05-10T03:00:00 0 67,9456 100 3,1 0 3,1
2023-05-10T03:10:00 0 67,6 100 3,1 0 3,1
2023-05-10T03:20:00 0 68,3 100 3,2 0 3,2
2023-05-10T03:30:00 0 67,7 99 3,4 0 3,25799561
2023-05-10T03:40:00 0 68,1 99 3,2 0 3,058231428
2023-05-10T03:50:00 0 67,9 97,1 3,4 0 2,984663438
2023-05-10T04:00:00 0 67,6 89,3 3,6 0 2,007990593
2023-05-10T04:10:00 0 67,6 86,4 3,8 0 1,744128266
2023-05-10T04:20:00 0 68 86,4 3,9 0 1,842429779
2023-05-10T04:30:00 0 68,5 86,9 3,9 0 1,92298385
2023-05-10T04:40:00 0 67,5665 88,2 3,8 0 2,03198592
2023-05-10T04:50:00 0 67,5208 96,2 3,2 0 2,654445562
2023-05-10T05:00:00 6 67,4752 95,4 3 0 2,338273118
2023-05-10T05:10:00 6 67,2 95,5 3,2 0 2,551879168
2023-05-10T05:20:00 11 67,2 93,9 2,9 0 2,01712859
2023-05-10T05:30:00 11 67,4 89,9 3 0 1,509039111
2023-05-10T05:40:00 23 66,8 91,9 2,6 0 1,419565941
2023-05-10T05:50:00 23 67,1 93,1 2,4 0 1,401769724
2023-05-10T06:00:00 23 66,7 93,8 2,4 0 1,505964725
2023-05-10T06:10:00 28 66,7 94,9 2,6 0 1,867100404
2023-05-10T06:20:00 33 66,8 94,5 2,4 0 1,609475025
2023-05-10T06:30:00 55 67,5 93,7 2,4 0 1,491121871
2023-05-10T06:40:00 72 67,4 93,9 2,3 0 1,421525698
2023-05-10T06:50:00 78 67,5 95,1 2,2 0 1,498830255
2023-05-10T07:00:00 100 66,9 96,8 2,3 0 1,845255922
2023-05-10T07:10:00 100 66,8 97,1 2,5 0 2,087760937
2023-05-10T07:20:00 100 67,2 98,6 2,4 0 2,202489878
2023-05-10T07:30:00 111 67 99 2,3 0 2,159290186
2023-05-10T07:40:00 116 67,1 99,5 2,3 0 2,2298012
2023-05-10T07:50:00 95 67,5 99 2,7 0 2,558820116
2023-05-10T08:00:00 95 67,1 99,2 2,6 0 2,487250499
2023-05-10T08:10:00 116 67,1 97,8 2,3 0 1,988771942
2023-05-10T08:20:00 211 66,7 95,3 2,2 0 1,528067475
2023-05-10T08:30:00 161 67,3 93,2 2,6 0 1,61505881
2023-05-10T08:40:00 139 66,7 92,1 2,8 0 1,647886161
2023-05-10T08:50:00 177 66,6 96,2 2,7 0 2,15670906
2023-05-10T09:00:00 122 66,9 96,2 2,4 0 1,858064905
2023-05-10T09:10:00 128 67 99,9 2,5 0 2,485961669
2023-05-10T09:20:00 139 67 98,7 2,5 0 2,316526674
2023-05-10T09:30:00 144 67,3 100 2,8 0 2,8
2023-05-10T09:40:00 150 67,2 100 2,6 0 2,6
2023-05-10T09:50:00 133 67 100 2,6 0 2,6
2023-05-10T10:00:00 122 66,9596 100 2,3 0 2,3
2023-05-10T10:10:00 122 66,6 100 2,4 0 2,4
2023-05-10T10:20:00 133 66,8 100 2,6 0 2,6
2023-05-10T10:30:00 161 67,1 100 2,4 0 2,4
2023-05-10T10:40:00 211 66,5 100 2,5 0 2,5
2023-05-10T10:50:00 183 66,6 100 2,5 0 2,5
2023-05-10T11:00:00 122 66,9 100 2,6 0 2,6
2023-05-10T11:10:00 133 66,5 100 2,3 0 2,3
2023-05-10T11:20:00 161 66,9 100 2,3 0 2,3
2023-05-10T11:30:00 189 66,8 100 2,2 0 2,2
2023-05-10T11:40:00 172 67,0313 100 1,9 0 1,9
2023-05-10T11:50:00 205 67,0111 100 1,8 0 1,8
2023-05-10T12:00:00 200 66,9621 100 2 0 2
2023-05-10T12:10:00 167 66,9674 100 2,1 0 2,1
2023-05-10T12:20:00 205 66,9431 100 2 0 2
2023-05-10T12:30:00 255 67,5 100 1,9 0 1,9
2023-05-10T12:40:00 278 66,8 100 2,2 0 2,2
2023-05-10T12:50:00 249 67,2 100 2,3 0 2,3
2023-05-10T13:00:00 261 66,6 99,9 2,3 0 2,285985075
2023-05-10T13:10:00 261 67,1137 100 2,9 0 2,9
2023-05-10T13:20:00 183 67,1127 98,9 2,7 0 2,544632964
2023-05-10T13:30:00 183 67,119 100 2,9 0 2,9
2023-05-10T13:40:00 150 67,1383 100 2,5 0 2,5
2023-05-10T13:50:00 100 66,9 100 2,1 0 2,1
2023-05-10T14:00:00 156 66,7 100 2 0 2
2023-05-10T14:10:00 122 66,7 100 1,9 0 1,9
2023-05-10T14:20:00 161 67 100 2 0 2
2023-05-10T14:30:00 150 67,1 100 2,1 0 2,1
2023-05-10T14:40:00 139 67,5 100 2,1 0 2,1
2023-05-10T14:50:00 144 67,5 100 2,3 0 2,3
2023-05-10T15:00:00 111 67,6 100 2,1 0 2,1
2023-05-10T15:10:00 128 67,6 100 2,1 0 2,1
2023-05-10T15:20:00 128 67,7 100 2 0 2
2023-05-10T15:30:00 133 67,7 100 2,1 0 2,1
